Country,Device,Latitude,Longitude
United States of America,1,43.35854280063956,-75.81658035330675
Canada,2,67.49290753220808,-102.77729614684912
United States of America,3,45.78951147700484,-93.38072345559792
United States of America,2,33.436728910012604,-105.63523817410707
Canada,1,58.06664655354683,-66.92889408641341
United Kingdom,0,55.93551148031416,-4.639860833909011
Australia,2,-15.806308289106926,128.28877839774267
Germany,1,52.80799452086498,7.725466515071444
France,0,42.69396144399658,1.4397675788828366
Brazil,2,-4.664280903805722,-41.8883499937677
Mexico,1,21.428214052440943,-98.02365272718968
Spain,2,40.252133064079615,-2.042868684217355
Italy,2,43.62480084994446,11.75711310615478
Spain,1,40.34105836660845,-4.732177878613412
Spain,2,40.46203468006786,-0.9759297138917642
United States of America,1,38.8434885500771,-113.27497800432984
Canada,2,81.02460962924991,-81.92041106458242
United States of America,3,61.44488173289669,-158.30033858506656
United States of America,0,65.32542816550573,-148.86627044760775
Canada,1,69.32787416234959,-75.39010430181405
United Kingdom,2,50.73240510192848,-3.870145966127338
Australia,3,-23.959774409274928,119.5019468294674
Germany,1,49.54774991737246,10.50159165115992
France,2,43.89736133292681,1.2885804486157326
Brazil,2,-4.580896887584359,-47.85741940667994
Mexico,2,19.60843128792612,-100.63595105836978
Spain,1,39.23406779297315,-1.899985488690163
Italy,0,39.71776855862002,9.677337743446891
Spain,1,39.88634800308736,-4.584030572257523
Spain,3,42.580883783798846,-2.255024225358543
United States of America,3,33.80405823348223,-118.30381806194944
Canada,0,54.0561989837429,-71.82335117504405
United States of America,0,33.11810056524103,-83.73590070138842
United States of America,3,45.25691071677964,-92.5248683479708
Canada,0,53.96710597978775,-101.41969766577122
United Kingdom,2,54.23040997409624,-2.5975254465364097
Australia,0,-24.39673726226177,127.96627881844933
Germany,0,50.02524793964261,12.07360060568605
France,0,49.23665796895594,4.017715926273013
Brazil,1,0.6234771470468701,-67.53182635861488
Mexico,2,26.064118648322804,-101.49796390370224
Spain,2,39.25581361712773,-5.659926776839978
Italy,1,40.81892636683404,15.716916184899484
Spain,3,41.0073144221759,-6.668654080316177
Spain,2,39.96435901309073,-1.9954098669704443
United States of America,2,47.0908891610263,-94.716498568984
Canada,2,57.90631616687047,-69.59844871663782
United States of America,3,60.03532409901224,-152.95056088339896
United States of America,0,38.53381223419187,-106.49852368664246
Canada,1,50.54204334043021,-70.5817938619031
United Kingdom,1,55.52343049858552,-4.002284472853674
Australia,0,-22.849937482178618,135.56498877786328
Germany,1,48.726112759615134,12.291914619333593
France,0,47.56170733547904,4.478843341970091
Brazil,3,-16.60652016709446,-39.13910745383308
Mexico,3,23.33113060265656,-109.78578804008475
Spain,1,42.77136097996485,-8.567096675946075
Italy,2,43.070248605566654,12.233722280020933
Spain,3,40.5958882268816,-2.9528351979329406
Spain,2,40.01888676840568,-0.2219634289815282
United States of America,1,27.84249031244579,-81.90160433656918
Canada,3,76.50336459704619,-94.47812216070116
United States of America,1,29.38922194852261,-95.62538670246803
United States of America,3,44.93509124097361,-108.2642635421216
Canada,3,51.4386985995632,-84.7382988014242
United Kingdom,2,52.18660273810948,-2.8057956442286995
Australia,0,-26.334743671642677,134.687301704599
Germany,3,48.63123875551394,10.124620343990744
France,2,48.22404245928742,1.8720999641021836
Brazil,1,-11.380442719212262,-63.24022774832964
Mexico,1,29.15952715881501,-109.56850744132603
Spain,0,42.23071793607865,-7.854401351785924
Italy,0,40.27838642782601,9.741751587185153
Spain,0,42.32075502050905,0.5848300269519058
Spain,3,40.47167005652882,-0.7952511198374186
United States of America,2,31.193906023706948,-93.6329624434674
Canada,2,53.71332685980312,-72.81551910048566
United States of America,2,37.82181606421884,-91.49449951845226
United States of America,3,43.86826098105126,-71.89882165930648
Canada,3,63.98822060379005,-67.70747619635168
United Kingdom,2,58.50260316074662,-4.562292955222495
Australia,1,-14.999734479087486,127.46498343331014
Germany,0,50.26506823088928,10.942834425999784
France,0,46.76583534405745,-1.4230018276892622
Brazil,3,-17.746394023501114,-55.97878205190816
Mexico,3,23.845799224923223,-104.65761538582557
Spain,1,42.49639101205078,-2.338353446657057
Italy,0,41.40399042693432,15.655593829177109
Spain,3,38.30391181133834,-5.31725826028515
Spain,1,39.76234251185686,-5.067077575216825
United States of America,0,46.43448265869202,-105.68141214151242
Canada,2,58.462415653948845,-99.82411828536816
United States of America,0,38.976043576269554,-112.2059678984858
United States of America,1,36.05341748756399,-96.67786183809072
Canada,2,64.72141161337196,-100.16831336760175
United Kingdom,0,57.01772605834605,-2.454785633438619
Australia,3,-16.911233086623156,132.60092703992385
Germany,0,48.56966708160889,12.055430010919956
France,2,42.79143474956106,0.5099750237753895
Brazil,1,-10.041355363820376,-47.04031203569353
Mexico,0,20.125746574285383,-98.94031927496196
Spain,1,39.74632304346575,-3.5509030916324686
Italy,1,43.68838494171436,12.565198542587702
Spain,0,42.15783058554058,-6.30613023928256
Spain,3,38.88934133898283,-6.155347891328567
United States of America,0,42.82199468870442,-123.91740157369364
Canada,3,50.29994313827402,-100.75757300311092
United States of America,0,32.8385135585887,-101.9283512433375
United States of America,0,58.1037836924932,-133.85389666331457
Canada,3,64.74532917043223,-115.75950979897944
United Kingdom,3,57.36959976926254,-4.393917667132113
Australia,3,-24.33005749366527,150.6965097604865
Germany,3,50.3177013228454,9.83082249054586
France,3,47.502083748215846,3.104669311988488
Brazil,2,-15.107256416920965,-48.21496354235861
Mexico,2,25.336414020646124,-104.48040541504244
Spain,0,40.49234332963284,-5.152831648114106
Italy,3,42.737705753254254,11.23057517849792
Spain,0,38.41217911054912,-1.5499541209393612
Spain,0,39.61834312909785,-5.853415842745546
United States of America,0,35.60139791299998,-110.86609139906815
Canada,2,45.41693254509462,-73.18862389794226
United States of America,2,43.37817733848015,-122.87883776062732
United States of America,3,37.79971817839291,-91.90027115933894
Canada,3,51.82906322785026,-64.90558186225336
United Kingdom,0,54.94949222424811,-1.3840779111961208
Australia,3,-20.25075807853711,129.64459464016872
Germany,0,51.09457808399339,12.148369438941986
France,2,44.55556700228082,-0.7698789617081943
Brazil,3,-11.99213283110466,-63.36310851631955
Mexico,2,31.00588289029485,-110.71124484423848
Spain,2,40.00995248522353,-3.840966021705613
Italy,3,39.7936128102705,16.22768484475027
Spain,1,42.95115791722624,-5.848255129646407
Spain,2,36.65265183362209,-4.436962457564432
United States of America,0,42.40137175105215,-110.29815233341552
Canada,3,55.71621686149567,-112.28892924183606
United States of America,0,46.101632314131145,-96.78378781125984
United States of America,2,44.30806064946893,-119.69515004413692
Canada,1,75.22525397052439,-112.05893212971992
United Kingdom,1,52.86262027357896,-1.678579372489437
Australia,1,-22.295027740056277,126.8037325520486
Germany,1,49.83945350023393,7.69651468340646
France,0,44.487936350975765,4.5085430878561255
Brazil,2,-24.196882916209603,-53.25519995897895
Mexico,2,28.89615110285537,-104.5449615937757
Spain,0,42.75801650745243,-6.420409385294985
Italy,3,43.194113245343296,13.540489033205652
Spain,2,36.74380997410123,-5.58558707666983
Spain,0,36.77723663506829,-3.674502697338365
United States of America,0,44.01911477555456,-118.73023251174212
Canada,1,78.14105709142112,-85.85975106470416
United States of America,2,45.252174011348025,-118.86800374205532
United States of America,1,32.119909776017465,-81.98680042691353
Canada,0,51.640792469550206,-94.40199238927
United Kingdom,0,55.94105222545696,-3.820636920218631
Australia,1,-36.427505936344886,149.77275516218586
Germany,1,47.64553653917196,11.185601542519558
France,2,46.36594689425498,-1.071613047247432
Brazil,0,-4.052534174571573,-40.13117732372101
Mexico,0,27.71179354505399,-113.7044567785412
Spain,1,43.51336879671033,-5.96987671235008
Italy,0,46.53204938713543,11.69694142429692
Spain,3,37.0598165670127,-5.779385994170438
Spain,0,42.35338500468256,-0.3377298620111002
United States of America,1,69.80890632574763,-148.44707950576154
Canada,2,58.6066627293262,-104.0030537984114
United States of America,3,67.21657305682325,-146.4564397566121
United States of America,0,46.913259418022,-119.97717281833636
Canada,2,73.39449404182325,-105.98657802803194
United Kingdom,3,51.72979314906247,-4.5626751930463545
Australia,1,-36.028550014363645,149.54040236719845
Germany,0,48.342263382918766,11.200499606354876
France,2,44.69446624014771,5.67185496338498
Brazil,0,-12.240425425344654,-60.87862049613478
Mexico,0,24.87783157965294,-100.63724364076228
Spain,0,37.87519789118915,-2.3762192065159398
Italy,0,40.32785318457609,16.715663259242305
Spain,1,42.690356829463326,-0.4696258171633491
Spain,0,41.77665720314522,0.5099492462472561
United States of America,3,30.51924691081824,-84.05417728959333
Canada,2,53.37490610670574,-85.45086753490881
United States of America,2,33.23986577748312,-100.83540904459122
United States of America,2,35.291300163503514,-76.6520585951312
Canada,1,55.547678291296535,-108.71849789526158
United Kingdom,2,57.83342447801859,-4.889705632287572
Australia,1,-30.9771316900994,143.9519061340201
Germany,2,52.92741024364837,8.614427808369534
France,1,48.41099555397543,0.0128557096660628
Brazil,3,-2.243643474758901,-45.00792790706871
Mexico,0,28.864889755905565,-112.06235503992386
Spain,3,40.2387034864467,-0.8883342806526997
Italy,2,39.86827629255109,9.162056726442897
Spain,2,41.16898653213643,-1.943503950799192
Spain,2,42.8925490591713,-7.528445716964187
United States of America,1,45.28337818607213,-103.68608033340534
Canada,2,79.09827992259468,-78.19100312535463
United States of America,0,34.64530877221491,-91.1469179622101
United States of America,0,39.07857978955172,-106.45869154209612
Canada,3,60.374599090158526,-120.08049673317484
United Kingdom,1,55.05586189275081,-1.6014419256675163
Australia,2,-23.65236619143581,121.48761749490036
Germany,2,53.23832677263023,9.527428670561171
France,0,50.32044021479672,2.000132154321051
Brazil,0,-5.302559163371239,-53.57428188135188
Mexico,2,24.97920299728113,-105.186266636681
Spain,2,42.10300814911908,-7.920728591973267
Italy,2,43.515098641232285,12.899491782233673
Spain,1,39.3970488403168,-3.903364695115504
Spain,3,42.15459994332944,-7.761399753966986
United States of America,3,43.242232512639454,-72.74569082049004
Canada,0,80.94484451396633,-85.82514009853479
United States of America,3,28.598473295715134,-99.16159871818834
United States of America,0,44.09782329732318,-76.05454700996275
Canada,0,50.16320081788574,-62.47192358088007
United Kingdom,2,54.291691544363,-3.240889863721085
Australia,2,-28.005598881130854,135.91777578568949
Germany,0,48.92523988758869,9.640695677838238
France,1,2.6806066398355526,-53.14347954485604
Brazil,2,-2.0966018937641344,-55.17596298336856
Mexico,1,28.533321540669355,-106.111143238541
Spain,3,40.77212819422714,-5.421385977269572
Italy,2,37.4975645108468,15.018884798424336
Spain,2,43.3459065394633,-3.4639425162414064
Spain,3,42.809658015987296,-4.214522030547196
United States of America,2,68.69137347223977,-144.54544809930863
Canada,1,50.48810181539932,-57.50372841022697
United States of America,0,34.18644183246323,-111.68636017970874
United States of America,0,64.12594646206023,-147.93803434834587
Canada,1,60.72915249599933,-118.3174632645525
United Kingdom,2,57.747269101213504,-5.143004228503942
Australia,0,-15.117752127613349,142.97462164167308
Germany,2,49.79334566956706,6.235913938732756
France,2,47.21152621672673,4.942993906541844
Brazil,0,-18.702753554535747,-42.46161359698422
Mexico,2,30.464415071329142,-115.30164177732576
Spain,1,39.06658786936356,-4.050554463833551
Italy,2,46.62881960315718,11.480509474035946
Spain,0,42.16210681929179,1.5864832746528457
Spain,1,42.87244239703012,-3.804048985828957
United States of America,3,32.70096501518897,-105.06094675620308
Canada,1,78.3392766201485,-83.71452198053925
United States of America,1,36.23343714472071,-86.02013406894275
United States of America,0,39.727632257893134,-111.70348536286237
Canada,0,57.204777178556704,-73.47595116590998
United Kingdom,3,51.868180260973055,-3.250290044028521
Australia,1,-32.519463731901325,135.95260237697676
Germany,0,50.20569433834341,12.107929839031897
France,1,47.33399471983496,-1.6473317630380322
Brazil,2,-16.48827959590197,-51.78597727453709
Mexico,0,25.402556212262255,-102.86497330870458
Spain,3,37.230939787143406,-7.032679420677287
Italy,1,37.49577761105693,13.813297231472449
Spain,1,42.1077062879678,-9.016184418943055
Spain,2,40.961617740727775,-2.2907680646049
United States of America,0,44.21694116590233,-92.70407391330724
Canada,3,46.02837006429254,-64.45301840866685
United States of America,2,38.87835819996856,-95.48620703137944
United States of America,1,62.5355240731307,-142.84361889817916
Canada,3,52.594095830994014,-100.95552746256348
United Kingdom,3,54.7551260344879,-7.162881985365003
Australia,3,-41.97056731891735,147.42431204817575
Germany,0,48.8725839974951,12.930480198489944
France,3,47.22618806217973,1.779067741336874
Brazil,0,-15.991552072280438,-55.055488111619134
Mexico,1,19.85280469124489,-103.8094186827465
Spain,1,42.81203573844253,-5.603357261438154
Italy,1,45.47347079235061,10.708986912864772
Spain,3,39.99125664489885,-1.6893239076988775
Spain,1,39.641417269977154,-6.379835019451729
United States of America,2,43.59366675902052,-106.0729660701438
Canada,3,72.53660416209415,-87.26062046148544
United States of America,1,40.11329620990455,-109.16610885864682
United States of America,2,33.72701487254499,-80.95229037644008
Canada,1,68.70479937525633,-73.34937946926406
United Kingdom,3,58.16154179855421,-4.226701500302983
Australia,3,-23.40889888929768,114.25277830537678
Germany,3,50.74042538640124,9.533362886853071
France,1,48.35312342828791,1.2725820553180966
Brazil,0,-4.357466509809633,-38.567218200857525
Mexico,0,16.40637258328684,-97.79223758340368
Spain,2,40.79758961433235,-1.3505408422843883
Italy,1,39.61423946401834,8.436893753493155
Spain,1,43.20482280687371,-8.688706227901188
Spain,3,38.17908578051129,-5.464141124013951
United States of America,1,33.60108929776756,-85.00809884060533
Canada,1,48.84406942713285,-67.13876444310061
United States of America,2,37.74213964131562,-85.2317419671284
United States of America,2,45.12966537662701,-89.02343184977487
Canada,0,67.73913583589763,-94.6324311170534
United Kingdom,3,55.3004892142466,-3.315714462874612
Australia,0,-27.23709777830011,144.2392976885856
Germany,2,53.75093424117991,10.343007722504192
France,2,45.47886934806339,1.2919660442505645
Brazil,3,-8.459776799402817,-42.83290218442498
Mexico,0,22.000848744683157,-105.30151705204015
Spain,3,38.49478962756159,-2.389608185206307
Italy,0,41.10473187229206,14.415007762668097
Spain,1,39.69187278539563,-5.232741224153427
Spain,0,38.59170494114752,-6.031520734910382
United States of America,1,42.819100500122815,-76.58681508248775
Canada,3,52.11052828786316,-105.38556147177816
United States of America,1,41.601356554202766,-107.0665247201282
United States of America,1,69.6602452790909,-141.70963587866498
Canada,3,68.89024689234304,-113.06476942944067
United Kingdom,0,57.43119650207666,-4.4255853446937135
Australia,1,-31.3040706924479,130.48041220117557
Germany,0,53.71260610901786,12.946697723301682
France,2,48.06892379758217,5.904873895171242
Brazil,3,-3.522596359807572,-47.914571168024935
Mexico,1,29.442301206965134,-115.1260552561749
Spain,2,41.32232072347122,-4.108546392793246
Italy,3,39.32807917826872,16.594664724095885
Spain,1,37.528972831312736,-2.399196316948257
Spain,3,39.54050992054984,-1.2538085292344316
United States of America,3,48.290009103853386,-106.2336084351406
Canada,1,54.619819762367584,-86.89747378327358
United States of America,0,40.161833071262166,-89.62542158099127
United States of America,0,35.21172629332267,-109.93081822102116
Canada,0,55.18910449728078,-82.96041603972108
United Kingdom,2,57.387944014005576,-3.541215512141916
Australia,1,-25.66149131574611,134.17279205276523
Germany,0,52.67840260112827,10.441432875934996
France,0,47.941416103013246,0.4837088813334205
Brazil,1,-1.0080470330326037,-58.17272269867327
Mexico,0,17.30195512331682,-95.12685865537392
Spain,2,41.92032894755884,-3.302025917522595
Italy,2,45.22321980139195,10.340664516030651
Spain,3,42.42596138587511,-1.010822566816966
Spain,2,40.96720176111463,0.1302339675930852
United States of America,1,70.38178818796229,-161.37989033808552
Canada,3,72.30952993495691,-76.159019581719
United States of America,1,64.802208812755,-163.4438108188097
United States of America,1,37.55077687673514,-78.99909646906893
Canada,0,50.4047821357182,-69.38732518723333
United Kingdom,1,57.0785803955873,-2.702901232773936
Australia,3,-16.196477993723395,126.59282648318984
Germany,0,51.7925933685507,9.526544872874393
France,0,47.26715133654852,1.670500939387246
Brazil,3,-7.357423251771848,-44.31175016164853
Mexico,0,20.66226240040619,-98.6701802683582
Spain,3,41.61224315509984,2.094226018532241
Italy,3,39.84603152871168,18.273801910195324
Spain,2,39.45893436655005,-3.639968258180589
Spain,3,39.4240005842637,-3.3889275616265344
United States of America,0,67.10576412515672,-141.0459095192083
Canada,2,49.8267915509116,-117.23576200134582
United States of America,0,26.459891292721267,-97.65010653656478
United States of America,1,47.77953221180276,-102.90826648893564
Canada,3,64.40858770982408,-95.08749526959826
United Kingdom,0,56.83630099895262,-5.823990829779293
Australia,0,-18.68401636808002,135.39507379357983
Germany,3,51.76552436763713,10.482236267938273
France,0,43.93498235376101,5.372788364914122
Brazil,0,-13.805741087211906,-53.85873302992272
Mexico,3,18.099067295375114,-101.16163933353428
Spain,1,43.6476771865829,-7.600972858136666
Italy,0,45.93514333953719,8.994968947813746
Spain,0,39.61408037242234,-0.6234737987654118
Spain,2,42.89133645896175,-7.8002752387796175
United States of America,3,65.81856725695178,-143.8661317842334
Canada,1,71.71962000725115,-80.85233151046637
United States of America,3,39.860036842399424,-97.7692372105641
United States of America,3,42.50597992891405,-120.94665806153398
Canada,0,60.22678385263255,-107.21268258601314
United Kingdom,2,51.55671691073173,0.1425577870994256
Australia,2,-29.69244755751921,127.90304301064911
Germany,1,49.08890009727176,13.264223456530797
France,0,46.431380189109625,-0.8307763231349554
Brazil,0,-5.074873090630078,-46.11524291095157
Mexico,1,27.927078886788024,-101.78403185296888
Spain,2,42.76747748127508,-4.588002548361458
Italy,1,38.378238511500335,15.824610607254558
Spain,1,40.24668416708874,-1.3232379287964768
Spain,1,39.56316958178465,-2.2778594634949254
United States of America,2,46.33242862330223,-87.21134303437003
Canada,1,51.56044146742263,-57.50193860769932
United States of America,1,37.812334114840354,-122.3616397710518
United States of America,0,38.85981115933652,-85.37781674795214
Canada,3,56.41978882656604,-62.3079071320287
United Kingdom,2,51.94360294367216,-1.6541488433566078
Australia,2,-28.403902183332075,115.21630505277848
Germany,2,53.18650293075663,13.330288646941067
France,1,47.02149076331677,6.357627743013211
Brazil,2,-21.89457165397277,-51.735171125887135
Mexico,0,28.41291347707832,-104.54857415069304
Spain,3,43.01567306127636,-2.3876062859122458
Italy,3,37.85280345052571,14.925959158349364
Spain,3,39.70720360301152,-2.639034012793533
Spain,3,42.819420348182845,-5.373128678704589
United States of America,0,38.79091070989822,-86.74287249317827
Canada,3,63.96397042482968,-128.3819683014759
United States of America,2,42.58433969099657,-75.19243368695817
United States of America,0,66.34072548834695,-143.00035319732385
Canada,3,76.07179186196612,-100.51564090714696
United Kingdom,1,57.122513681045874,-4.022575034614249
Australia,1,-34.83063761027081,144.71639243239787
Germany,0,50.593810660432375,7.847574134566068
France,1,49.98904765297558,4.113593460729369
Brazil,1,2.2555603897511887,-55.52043296436625
Mexico,2,23.34602674729473,-104.56791811844911
Spain,0,39.85703402573162,-2.237043766558169
Italy,3,41.42650795815192,13.368130912996888
Spain,1,37.03061477849263,-6.186003523153199
Spain,2,38.57159572462176,-3.5853652081297493
United States of America,1,60.14576851770723,-161.45639432089396
Canada,2,51.48683726522217,-108.4646894277438
United States of America,0,37.31095264894508,-111.75698486688496
United States of America,3,34.80950135790329,-113.20821871791624
Canada,2,61.99167376802214,-120.11596410128944
United Kingdom,3,54.47586664769533,-2.003221760952094
Australia,3,-31.693594427555453,125.91741716335756
Germany,3,53.38736386869324,11.173279006754928
France,1,49.59314082877523,0.2311767403189506
Brazil,0,-2.0566615356089777,-54.111041844212906
Mexico,0,27.291723927629867,-102.09360665417478
Spain,2,37.00372754666648,-4.29528609243674
Italy,2,44.96150840668368,8.163869360039307
Spain,0,42.063620450734746,-0.1567488028171908
Spain,3,43.04310454752485,-8.531147001624124
United States of America,3,33.66874942135286,-107.81764204039033
Canada,2,71.56714710164306,-82.92261799126864
United States of America,2,69.85356581514901,-150.6508107562891
United States of America,1,61.91481883377516,-165.26746437287008
Canada,2,82.24985003583352,-76.1495437324883
United Kingdom,3,52.84297649159555,-0.7762315971833535
Australia,3,-13.810045058275236,132.64622330028132
Germany,2,50.78475409145608,13.13761209612333
France,2,49.04203309262884,1.3050045670348922
Brazil,3,-2.984601526956311,-45.15655442071728
Mexico,2,15.205462727475773,-92.45540806581626
Spain,0,37.78886256785749,-2.5955491910503623
Italy,2,40.6673256381232,15.346460440339248
Spain,0,37.01025893859443,-5.093560131990037
Spain,3,37.15860755995323,-3.692779480177824
United States of America,3,65.04385022045156,-158.51013797851448
Canada,3,56.924883455662325,-94.16743897844547
United States of America,3,62.68851006033381,-148.98354971100943
United States of America,0,41.389615075656735,-111.68867054295367
Canada,0,52.64024722823218,-93.7594110675712
United Kingdom,3,51.19555843095276,0.5105556352413956
Australia,2,-23.173599075159853,122.70538996716984
Germany,1,47.72317781032336,9.94564316894551
France,0,48.060962374208,5.449137483828928
Brazil,3,-2.476875699143548,-46.74063371300501
Mexico,2,16.303830758625963,-93.47851032258733
Spain,3,40.02715624661737,-0.1883454033726508
Italy,2,44.74923649530635,11.87091040052936
Spain,3,36.99356351480936,-4.773670213252412
Spain,3,41.13955741791764,-5.385416880096867
United States of America,1,40.07758647831767,-108.88727221853652
Canada,3,66.80643626390467,-105.34700812415625
United States of America,0,65.58676040720805,-157.6469131786718
United States of America,3,63.97754442340495,-148.49504400445113
Canada,0,60.47769195635672,-101.14518618826776
United Kingdom,0,51.13079654908198,-0.3855081386209233
Australia,3,-28.402348094321454,130.11958551179222
Germany,1,47.65358433475812,11.2796628019271
France,0,47.957805771410506,7.298578277074419
Brazil,3,-6.621924572571817,-62.21970061871158
Mexico,3,22.026923297247706,-102.7908802298454
Spain,1,40.58612034896666,-2.955077574548276
Italy,3,39.52186804042518,16.065655131252676
Spain,3,39.52222290836434,-6.580732697949889
Spain,3,41.54779110171685,-2.3796550114639903
United States of America,1,41.76240229697062,-92.64580681691386
Canada,2,72.07162802409113,-83.89465230110798
United States of America,1,62.78744633452394,-142.29977716801997
United States of America,0,36.7142878201704,-108.89606925747212
Canada,0,77.62752993599761,-87.30638643568562
United Kingdom,0,50.45693873275484,-4.570649898860791
Australia,3,-32.33203999380818,151.00301070574585
Germany,2,52.56694605043304,13.533070182498104
France,2,47.1889677765542,0.5335803301060054
Brazil,3,-20.5577987057202,-54.059541428866254
Mexico,0,21.4000468662504,-88.42462472531301
Spain,2,37.85748628554856,-2.308406800940653
Italy,2,46.23151377443659,10.468875635893372
Spain,3,41.82529918952197,-3.015571634697058
Spain,3,41.01676224874894,0.6218003873736517
United States of America,2,70.10615204504778,-147.97984468390797
Canada,3,81.33605604524868,-67.90597937614874
United States of America,1,35.33594035087221,-95.8344570971664
United States of America,2,44.45916436474755,-85.57918086974382
Canada,1,50.45630421467062,-111.93165064644694
United Kingdom,2,51.86602824876584,-4.806226301937896
Australia,3,-31.462478650232693,130.7282397166117
Germany,2,53.09539331697388,12.810784954282502
France,2,47.9729648692623,-2.437403865038384
Brazil,2,-10.892222658354008,-56.15358159470024
Mexico,2,27.56980745665048,-109.23973501444252
Spain,0,41.708609238955525,-3.9968175098369336
Italy,0,45.94926482332679,8.605654009015252
Spain,3,39.31138084289333,-1.8087407479405744
Spain,2,40.00727326098658,-0.2599201916094387
United States of America,3,39.78050106681424,-95.4847791415436
Canada,1,61.08862936995614,-96.3331863332898
United States of America,3,35.896333569976875,-104.38965434406246
United States of America,1,41.58193798738258,-94.52891031160846
Canada,1,63.20273203987514,-114.49517927109513
United Kingdom,0,57.38295966267429,-4.369331936959121
Australia,2,-26.33456738763717,128.943130795068
Germany,3,48.62776507839918,11.864146912663276
France,1,42.79731871044704,2.065322508425595
Brazil,3,-6.825012339784653,-63.1045159833068
Mexico,0,26.14593089861193,-102.10015138313835
Spain,1,42.28550637383215,2.1126776767470634
Italy,0,44.20196144798541,7.672978551095639
Spain,0,42.42808355551448,0.333042882799937
Spain,3,42.0479071065879,-6.089265750273038
United States of America,1,37.03221744942084,-110.55747689938649
Canada,2,68.45926450539548,-124.77002875702505
United States of America,2,34.15592168646134,-91.25943007238332
United States of America,1,42.56635379053556,-71.12891722637161
Canada,2,45.428420136593175,-73.16494031614018
United Kingdom,0,52.04538550664081,-2.7252163131481995
Australia,0,-21.24350264574819,120.31255289539162
Germany,3,49.18292030254089,10.72036769147084
France,0,45.764729904375045,4.384281378197663
Brazil,3,-7.056976054746112,-40.891295235610826
Mexico,3,24.766661144950568,-97.62638974346012
Spain,2,40.06786896101936,-2.7047683464710524
Italy,1,42.680978379732245,12.707605972667976
Spain,0,37.651759105189925,-0.7890115226227916
Spain,0,43.64937799757873,-7.309532234908105
United States of America,0,42.17143844571581,-99.1274438801034
Canada,1,80.50716039952503,-90.8238919448841
United States of America,0,48.760780830122506,-114.71865614663471
United States of America,2,69.2403050004852,-144.0703819590263
Canada,1,69.0810667291584,-70.76711601754626
United Kingdom,2,54.50333899743659,-3.326189829091355
Australia,2,-25.285576034852657,138.88073446398056
Germany,1,53.21773410030045,10.420846694038495
France,1,5.661238003645032,-53.99445466103384
Brazil,0,-9.10814410265916,-41.78469584670586
Mexico,1,27.32849752258869,-114.62609055861854
Spain,3,37.13749898444592,-2.1547719960413376
Italy,1,45.18784276642426,10.608430658708937
Spain,2,37.01049462534666,-3.5176527248774843
Spain,3,42.56966997972679,-7.692415920864223
United States of America,2,39.1285619643714,-82.15487887875588
Canada,3,71.61159404738105,-114.44791837467268
United States of America,3,41.24918415414111,-113.61261467192664
United States of America,0,43.388876467408885,-116.5976825013054
Canada,2,46.29224797044719,-74.48128546702894
United Kingdom,0,50.06912733381004,-5.199754991197752
Australia,0,-28.21129741077921,147.23411588518115
Germany,0,49.60127665835804,10.274234496862231
France,0,44.098060931075246,0.3984231949733257
Brazil,1,-12.2182841692876,-49.56848096627946
Mexico,1,28.553919366428595,-103.36569060149026
Spain,0,41.59758125185987,2.066849752484906
Italy,1,37.337367012770784,14.025127089002751
Spain,2,40.35450538729256,-2.328648474160535
Spain,1,40.8506754536794,-3.449371746439838
United States of America,1,34.149364886933256,-81.01642575041991
Canada,1,72.07122951227291,-85.14651482061058
United States of America,2,33.40669780190326,-102.17133676866337
United States of America,3,41.42209658032934,-111.30568644407286
Canada,3,69.94666843823,-75.2345585598311
United Kingdom,0,52.30770973927233,-0.5381158607701169
Australia,2,-25.28137747170165,148.34316881645125
Germany,1,51.86599586310261,8.509778814736585
France,2,47.71894760821485,-3.260908755623646
Brazil,1,-13.039823712119556,-55.4940545195796
Mexico,2,24.600931983488078,-103.29260114918826
Spain,0,42.64808745507099,-0.6889014664095612
Italy,0,45.70750949996705,11.304435310617354
Spain,1,38.34908279942916,-3.925567133960577
Spain,3,42.003371619756734,-6.428877362492377
United States of America,1,65.38300504475289,-163.0962514814475
Canada,2,49.183622413509205,-105.9548469748408
United States of America,1,66.95657171461204,-151.50272425855792
United States of America,0,44.91766827627114,-72.9062751419948
Canada,2,53.52213091503649,-84.88145615527748
United Kingdom,3,54.14722727827249,-1.2168648793267849
Australia,0,-32.193858564948414,152.3792844717822
Germany,1,50.991235120235466,12.064552351939753
France,1,47.79333154660924,4.28627383038345
Brazil,1,-7.836783358114534,-41.075388281993824
Mexico,3,29.154648848291863,-110.50545325255554
Spain,2,39.83712023895824,-6.450783948951097
Italy,0,40.23378858747284,8.514323202897684
Spain,2,38.71945128802842,-2.922375594327007
Spain,0,39.56058396134069,-0.5730783532401187
United States of America,3,41.18636293397567,-94.3566085298723
Canada,1,82.00470870791733,-89.6277127325053
United States of America,1,26.383265572072563,-98.07982269550632
United States of America,3,38.405073249037386,-77.61221072944755
Canada,1,67.90482596338863,-86.22284259781065
United Kingdom,0,52.49526132449241,-1.3068731549848458
Australia,1,-33.8896655036215,149.05551488213894
Germany,2,51.84592487855853,6.513380943440084
France,1,47.253819298490505,5.204873029977186
Brazil,1,-4.731055830709732,-67.9586182120793
Mexico,1,20.23965070277432,-89.76099072995908
Spain,0,39.8851783681091,-5.1324308660868185
Italy,0,41.84809409211743,12.035430802506772
